case_id,method,documents,phase,leaf_size,node_budget,key_bits,candidate_target,recall,p50_ms,predicted_p50_ms,p50_error_percent,p95_ms,predicted_p95_ms,within_twenty_percent,logical_index_bytes,array_capacity_bytes,rss_before_queries,sampled_query_peak,lifetime_peak_bytes,budget_status,mean_scored,mean_split_words,mean_leaf_words,mean_key_attempts,max_mask_bytes,max_key_queue_bytes,power_unchanged
13,keys,8192,check,0,0,8,1000,0.225,0.04443759098649025,0.05391379759691722,21.32475321019966,0.05099361296743154,0.05429502686257803,False,332800,327680,48676864,48807936,48922624,fits_by_lifetime_peak,1020.375,0.0,0.0,32.125,0,512,True
14,keys,262144,fit,0,0,4,1000,0.09,0.46114553697407246,0.45982654729739203,-0.286024599811878,0.47474808525294065,0.4611711233865583,True,10486080,10485760,61800448,61931520,70205440,fits_by_lifetime_peak,16376.875,0.0,0.0,1.0,0,16,True
15,keys,131072,check,0,0,8,1000,0.030000000000000002,0.044188229367136955,0.053450283359681175,20.96045513747709,0.058137811720371246,0.06556850460554497,False,5248000,5242880,54738944,54870016,58916864,fits_by_lifetime_peak,1087.625,0.0,0.0,2.125,0,32,True
16,branch,262144,fit,128,512,0,0,0.5700000000000001,2.4000415578484535,3.046599314415591,26.939440046477863,2.8862722683697934,3.0943935415647226,False,18874368,18874368,81264640,81608704,82837504,fits_by_lifetime_peak,14300.75,1456128.0,641024.0,0.0,6979584,0,True
17,keys,8192,check,0,0,12,0,1.0,0.42474991641938686,0.40179448554764746,-5.4044580079619875,0.44689520727843046,0.4027595918486571,True,398840,327680,48824320,52412416,52412416,fits_by_lifetime_peak,8192.0,0.0,0.0,4096.0,0,32768,True
18,keys,16384,fit,0,0,12,1000,0.1825,0.05704187788069248,0.05959222380651377,4.471006251153822,0.06845016032457352,0.06007880368068616,True,735860,655360,49020928,49184768,49528832,fits_by_lifetime_peak,1002.625,0.0,0.0,258.25,0,8192,True
19,branch,131072,check,8,512,0,0,0.16875,0.7649585604667664,1.1689997095497038,52.81869763460095,0.8626519003883004,1.1702526367376258,False,9437184,9437184,66191360,66404352,66404352,fits_by_lifetime_peak,574.0,844032.0,204544.0,0.0,5210112,0,True
20,branch,2048,check,32,512,0,0,1.0,0.09554228745400906,0.11617347458129795,21.59377557002712,0.10749818757176399,0.11760452138604799,False,147456,147456,48578560,48726016,48726016,fits_by_lifetime_peak,2048.0,2952.0,2984.0,0.0,8192,0,True
21,branch,131072,check,32,512,0,0,0.385,1.0349582880735397,1.3017471584174338,25.777741327188366,1.1636497918516397,1.317402894718641,False,9437184,9437184,64897024,65142784,65142784,fits_by_lifetime_peak,3082.75,770048.0,278528.0,0.0,4177920,0,True
22,branch,32768,check,32,512,0,0,0.6025,0.38677104748785496,0.4878580024650805,26.136122554623167,0.4268775694072246,0.49448213484329295,False,2359296,2359296,51560448,51691520,51789824,fits_by_lifetime_peak,3781.375,177344.0,84800.0,0.0,794624,0,True
23,branch,4096,fit,8,0,0,0,1.0,0.3209791611880064,0.32252137480192067,0.48047156962035614,0.3493561176583171,0.3235597982995599,True,294912,294912,48709632,52183040,52183040,fits_by_lifetime_peak,4096.0,47600.0,47592.0,0.0,97792,0,True
24,keys,131072,check,0,0,4,1000,0.10375000000000001,0.24341698735952377,0.24242181521409734,-0.4088343037277759,0.2544909715652466,0.245370969709954,True,5243200,5242880,54706176,54820864,58884096,fits_by_lifetime_peak,8186.5,0.0,0.0,1.0,0,16,True
25,branch,1024,fit,8,512,0,0,1.0,0.07112487219274044,0.06144596547349676,-13.608329155256584,0.07911415304988623,0.0618682566613184,True,73728,73728,48611328,48676864,48676864,fits_by_lifetime_peak,1024.0,2950.0,2964.0,0.0,7168,0,True
26,branch,8192,check,8,0,0,0,1.0,0.834333710372448,0.848687707359401,1.7204143628027935,0.9056185139343143,0.8516130115986908,True,589824,589824,48906240,52953088,52953088,fits_by_lifetime_peak,8192.0,189056.0,189056.0,0.0,362496,0,True
27,branch,16384,fit,32,0,0,0,1.0,0.9617290925234556,1.2872410740164493,33.84653578887703,1.0137327946722507,1.2903030900921435,False,1179648,1179648,49233920,53641216,53641216,fits_by_lifetime_peak,16384.0,189888.0,190144.0,0.0,391168,0,True
28,keys,65536,fit,0,0,12,0,1.0,1.8790210597217083,1.9177057254755867,2.058767013479231,1.9621562445536256,1.9184798640826715,True,2703360,2621440,51265536,55771136,55771136,fits_by_lifetime_peak,65536.0,0.0,0.0,4096.0,0,32768,True
